source_id,councilor_name,council_term,session_name,video_title,video_url,meeting_date,topic_guess,crawled_at,raw_hash
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 FqhrlZJspbc,https://www.youtube.com/embed/FqhrlZJspbc,,其他,2026-05-21T07:26:08.471650+00:00,ac612b32d1c71a6c6e3f84fcdfefd57bfc80c9992e12e1060209f192c6aeef3e
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 IBWUhMNVNOI,https://www.youtube.com/embed/IBWUhMNVNOI,,其他,2026-05-21T07:26:08.471650+00:00,f7d5dad94cc190626f31520a78a840a4ba997d100ee851b8dc37f8fc29d8c5eb
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 9BiTOiRi3co,https://www.youtube.com/embed/9BiTOiRi3co,,其他,2026-05-21T07:26:08.471650+00:00,de73476ee752532053c31c1426e18623650f14275dce76558f65b4756a763ea7
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 1g4I6wsaut4,https://www.youtube.com/embed/1g4I6wsaut4,,其他,2026-05-21T07:26:08.471650+00:00,1e6b0003de1d86131e7e4d89f05f164e351a91c56855325a55b883ad1d74f0d7
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 DptWF1IDIQo,https://www.youtube.com/embed/DptWF1IDIQo,,其他,2026-05-21T07:26:08.471650+00:00,4b5cd5a27075c5ff702a7fb18672f8e6329237635fd8d1bb3842941aa4fe8569
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 tDBSER-BHzU,https://www.youtube.com/embed/tDBSER-BHzU,,其他,2026-05-21T07:26:08.471650+00:00,666901081200b2b32636dc61b14b7bb6c80b0d351982f69153f759c0a74fe4cb
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 TAOytJn72DQ,https://www.youtube.com/embed/TAOytJn72DQ,,其他,2026-05-21T07:26:08.471650+00:00,03b7f448e4211ee66319101af4594fa8d96650645361de2e78f12648c63e0168
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 wJ980fhFIP4,https://www.youtube.com/embed/wJ980fhFIP4,,其他,2026-05-21T07:26:08.471650+00:00,6af1d45c3a5df5f06cabff4c52c11b95e7f1361ace1b92c66b159108641add16
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 QOVgGKJ_zxw,https://www.youtube.com/embed/QOVgGKJ_zxw,,其他,2026-05-21T07:26:08.471650+00:00,9f2a302274246b686321a07af4a2035c110469038d0a3410f41b3e6c51f42eb4
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 G5SR06cdq18,https://www.youtube.com/embed/G5SR06cdq18,,其他,2026-05-21T07:26:08.471650+00:00,4b42906211e9c3eda0c38a1eb0d7cfd02219ba718086205aa31c700e6ef40049
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 _eCN-0aMWqQ,https://www.youtube.com/embed/_eCN-0aMWqQ,,其他,2026-05-21T07:26:08.471650+00:00,d3d39352f6fbf20b34a3e8f569e707a6f21d9211c8f7d16f0a8436a0d7385bfa
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 EXAFfZ7ooLA,https://www.youtube.com/embed/EXAFfZ7ooLA,,其他,2026-05-21T07:26:08.471650+00:00,31fdb1ff51bf2c47dff766aa3da2bd232e337c2460fca5caa519068d386e5783
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 Lr1dPAwpSbc,https://www.youtube.com/embed/Lr1dPAwpSbc,,其他,2026-05-21T07:26:08.471650+00:00,7da02cd41f7ce3d494624a725be1af990367a55373b7765cefb05f4602dbbe3b
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 Ja9SEbbgNNU,https://www.youtube.com/embed/Ja9SEbbgNNU,,其他,2026-05-21T07:26:08.471650+00:00,791ad1bb607969d50887f792b063f74637e854478ad487aa46cdac109476d76c
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 o31pTeJQaBU,https://www.youtube.com/embed/o31pTeJQaBU,,其他,2026-05-21T07:26:08.471650+00:00,8512dc3da53071049473f21b0b62ec8283773d44dc5bb49ca9aaf2db56c62a88
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 zIl77r5pJF8,https://www.youtube.com/embed/zIl77r5pJF8,,其他,2026-05-21T07:26:08.471650+00:00,8662619a7fd13624955607e45c896e9bf052eb6245120b91239db2233eb218f4
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 hBGum82u3Os,https://www.youtube.com/embed/hBGum82u3Os,,其他,2026-05-21T07:26:08.471650+00:00,3a74cf992dcfe3978340c5ddc40cd56c0af85b219ce4a877d1fba13112a3d1cf
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 OyGvA-TvORs,https://www.youtube.com/embed/OyGvA-TvORs,,其他,2026-05-21T07:26:08.471650+00:00,2ac8ec3e38770377153d45d6364967885328471874b5fbb2c25429a91e9573ad
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 L4YIEDfPl0k,https://www.youtube.com/embed/L4YIEDfPl0k,,其他,2026-05-21T07:26:08.471650+00:00,bf3e9b25214f087a5e42e60d443e8036822be0d591ebc2a06167c003361ef93d
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 eG8p3Xhaevk,https://www.youtube.com/embed/eG8p3Xhaevk,,其他,2026-05-21T07:26:08.471650+00:00,5f56a6c046b7ac6f1c1c840bd26bf319947ad4d35b1fe8005b4d5bf5d0e9d3b0
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 X4PdwIUV61s,https://www.youtube.com/embed/X4PdwIUV61s,,其他,2026-05-21T07:26:08.471650+00:00,7e1e7d104662ef85354bbb2fef7890e433162add218022979e59c456530cafc1
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 ql3dPxdeUcQ,https://www.youtube.com/embed/ql3dPxdeUcQ,,其他,2026-05-21T07:26:08.471650+00:00,ade6463dc4c1aceb672f221ba88680a9b9bdfb8bffa1e159213c118a12c29371
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 RqHgG21zOPI,https://www.youtube.com/embed/RqHgG21zOPI,,其他,2026-05-21T07:26:08.471650+00:00,a022446e4bb86bde69fc4988c175e16007f0512407f88111f1e3c62261b58a4f
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 b5A7WgKsHHE,https://www.youtube.com/embed/b5A7WgKsHHE,,其他,2026-05-21T07:26:08.471650+00:00,678f3889d9b1c9af7afa8bab1666b7ff8525821a9cc5080e326539491fdfd7f0
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 2tihKV0zeOE,https://www.youtube.com/embed/2tihKV0zeOE,,其他,2026-05-21T07:26:08.471650+00:00,1a22b268c7655aa02cec4682f79836644c31f855c269103ea1387f939d1e9ddd
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 n1vYicVw_tI,https://www.youtube.com/embed/n1vYicVw_tI,,其他,2026-05-21T07:26:08.471650+00:00,b92028c99903e8ea1a44df0d1e04e3bd6f8c46675a01d004a945c57696a0ced0
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 -ilAk_Hy1l0,https://www.youtube.com/embed/-ilAk_Hy1l0,,其他,2026-05-21T07:26:08.471650+00:00,6cc0af0fd67ccccc9eae8ff5c72be70388a01947ebf314594cda843bbed2f32d
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 RB0ybDujKz4,https://www.youtube.com/embed/RB0ybDujKz4,,其他,2026-05-21T07:26:08.471650+00:00,1dde3290a8407902ec6c385b49ccb1ce5e14e014d78b5a8e14a4049529db35ce
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 9hPGDbLALxg,https://www.youtube.com/embed/9hPGDbLALxg,,其他,2026-05-21T07:26:08.471650+00:00,6fc016cc90e29c1a05cb8d05b5a8578da57b9edce4a7ffd09edbe454d4c34e02
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 YhPlFhx8Uls,https://www.youtube.com/embed/YhPlFhx8Uls,,其他,2026-05-21T07:26:08.471650+00:00,7dd8ff7e933d13cbee9355f73dbe6c395514f6f00afb8b8b25cf9c273c25de68
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 fUNXwWzlmgE,https://www.youtube.com/embed/fUNXwWzlmgE,,其他,2026-05-21T07:26:08.471650+00:00,4d5bc394cc4f253ea82bebd8c5794fc835777d1c43b3da5a9a278c544ff06e42
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 LEXrIj_2td8,https://www.youtube.com/embed/LEXrIj_2td8,,其他,2026-05-21T07:26:08.471650+00:00,5ed99ffea3598074ad664042dc7b1c93d1b1bbfeafcf25d5a3a0e8dea8da7c0d
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 k5_uG5xlRQE,https://www.youtube.com/embed/k5_uG5xlRQE,,其他,2026-05-21T07:26:08.471650+00:00,114098373a5b1ac6ed12f77f2da6b403e36ae4cdb6dacf599a7bb7e2b23e7817
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 2eg4Yg6Tf04,https://www.youtube.com/embed/2eg4Yg6Tf04,,其他,2026-05-21T07:26:08.471650+00:00,d43cb0a81860eb60ab237126d4f73a698462e6647ebd74bc0b0f6f823132ce14
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 rti_Dsa_tNk,https://www.youtube.com/embed/rti_Dsa_tNk,,其他,2026-05-21T07:26:08.471650+00:00,aa8fda085982c950821e34c96114c4d6f067e7d4d7d84c1fb24e7770fa7cb378
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 mYu0qgAgK5s,https://www.youtube.com/embed/mYu0qgAgK5s,,其他,2026-05-21T07:26:08.471650+00:00,4b6dfaba0d6b5797c73b3f9ed2ff961f0c67570d387121fd1d8ceffb53badf07
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 7cnpy9jRO5s,https://www.youtube.com/embed/7cnpy9jRO5s,,其他,2026-05-21T07:26:08.471650+00:00,60c653ad7e345c2186b9ee59c3b7e93718d2c1d664a0bba78cea671751e85fe1
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 J_feidyrMqc,https://www.youtube.com/embed/J_feidyrMqc,,其他,2026-05-21T07:26:08.471650+00:00,86647ebbf0711c2aa8af8695e8bbea53f41069bde170f0c3f1c9bab2d559368b
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 owwHgm9Sz6c,https://www.youtube.com/embed/owwHgm9Sz6c,,其他,2026-05-21T07:26:08.471650+00:00,6c08b6dd46d983e2445a13fb17b8f2af55dded588e20820b812272c5bbdbf21f
CYCC_QUESTION_VIDEO,,第十屆,第七次定期會,第十屆 第七次定期會 質詢影音 HhaZA30QWlU,https://www.youtube.com/embed/HhaZA30QWlU,,其他,2026-05-21T07:26:08.471650+00:00,09b18f3b827d123e94aa1dc1e36c960be4ab0d0e02beb875c5e71b69c336e4bd
